planet,x,y,affiliation,pagerank,betweeness
Kalinda,345.0,-616.0,null,1.5639443063079432,6647.976885654172
Kalishik,537.0,367.0,null,1.3638466087084005,16025.1224310595
Kalist,-41.0,-297.0,null,0.30513968845083406,2133.3890998860234
Kalki Nebula,30.0,426.0,null,0.6924743009553626,2119.6833333333334
Kalkovak,742.0,180.0,null,0.3717538093092948,48845.899146146956
Kalla,746.0,575.0,null,0.6487222425118594,446.07857142855846
Kalsunor,686.0,485.0,null,4.003815227978561,84.39457735247208
Kamar,797.0,651.0,null,0.36326971115411627,534.6999999999998
Kamdon,925.0,275.0,null,0.7715850643772906,5206.416666666667
Kamino,710.488,-530.778,Neutral,2.0477816124998025,5268.138644840822
Kamur,58.0,-875.0,null,0.2927881902998952,16419.949513346386
Kanaver,724.008,406.039,null,2.2131979027059154,147671.9904741017
Kaon,789.0,357.0,null,1.0577501129602986,28.711904761904762
Karazak,465.0,-932.0,null,0.3808818551824799,429.91111111111115
Kardura,29.0,-749.0,null,0.42001085750821804,1962.141718117489
Karfeddion,79.0,-814.0,null,0.5536261927921571,1067.2551397385862
Karideph,180.0,-1051.0,null,0.780008042572461,1152.1499999999915
Karlinus,342.0,-668.0,null,1.0954200595051757,2222.8734742098395
Karra,-158.0,-953.0,null,0.3760391214219022,2422.060925052129
Karsten's World,547.0,368.0,null,1.7818589610625735,1.6666666666666665
Karvoss,164.0,-286.0,null,0.21093764225939635,432.1669102650516
Kashyyyk,472.517,11.164,Neutral,1.7236589116318435,554488.1806023977
Kassido,40.0,-739.0,null,0.47387539103529935,423.35669856459333
Katarr,359.0,150.0,null,1.078685749432498,12644.843120520953
Kath,170.0,-741.0,null,0.5161602969348184,1880.9306772431773
Kattada,191.03,-25.056,null,1.4610575597183173,572987.9515905034
Kayri,-272.0,-583.0,null,0.380472287526963,9.833333333333334
Kedorzha,29.0,-838.0,null,1.5409363593919223,14028.919528412911
Keeara Major,-87.0,-45.0,null,0.5892629411489737,11.666666666666666
Kegan,847.0,92.0,null,0.369476097440182,2443.849248790425
Keitum,-130.0,380.0,null,0.2384396666302768,28784.163076130902
Kelada,121.121,-353.267,null,2.926615940720157,112235.18470415428
Keldooine,678.0,-91.0,null,1.702402975289718,20009.771442180157
Kelrodo-Ai,55.0,-878.0,null,1.007699125664108,2741.9761904762568
Kemal Station,629.235,-684.194,null,0.7947711766241042,17372.810976625497
Kerkoidia,205.0,-578.0,null,1.1745799426650523,727.5059523809522
Kesh,940.0,-82.0,null,0.19352692494199863,0.0
Keskin,-157.0,-832.0,null,0.47576568819845466,27830.888542112058
Kesmere,29.0,589.0,null,0.5234658203437875,848.7943977591037
Kesmere Minor,19.0,522.0,null,0.7173610173856395,5656.0711631921695
Kessel,836.339,-11.369,Neutral,2.132863359484789,42436.42162907813
Ket,393.0,99.0,null,1.5479506772589031,58395.82086680903
Ketal,19.0,-440.0,null,0.3560194508185711,5906.560005441262
Ketaris,15.0,492.0,null,0.24189750540398078,10548.81723082672
Khar Delba,696.0,458.0,null,0.5693768614077729,8747.33605151119
Khomm,59.0,-253.0,null,0.568938366537664,3389.9117958344605
Khubeaie,656.0,-774.0,null,0.8814293782623789,14757.573826624834
Kidiet Olgo,104.0,78.0,null,1.2790954747997052,202818.09840770773
Kidriff,146.0,102.0,null,8.815416206420851,178108.8236156963
Kile,766.0,260.0,null,1.2544375242754924,35036.304331812666
Kimm Aurek,120.0,-848.0,null,0.4384004398533017,2300.6181685914657
Kimm Besh,98.0,-855.0,null,0.46395059512835995,40.94871794871794
Kimm Cresh,-1.0,-836.0,null,0.5581954355438337,2023.2699040535838
Kinooine,-120.0,-1198.0,null,0.448133977778183,876.0
Kinoss,-645.0,146.0,null,0.2093023097089524,0.0
Kinyen,10.75,-593.966,null,0.65506083018588,121058.01370881137
Kir,753.0,671.0,null,0.4906289227249505,6959.75
Kira,252.334,-599.048,null,1.2478920763227976,79627.4095939824
Kirdo,286.0,-976.0,null,0.45466872761861676,8274.516847906385
Kiribi,86.0,35.0,null,0.5058126143111896,4409.526948321449
Kiros,11.0,184.0,null,2.3661910941395057,7419.282716796642
Kirtania,441.0,530.0,null,0.4253358482551136,11285.770014168276
Kirtarkin,-89.719,-830.982,null,1.4776429020772144,13396.39825933845
Kitel Phard,-106.0,-298.0,null,0.631426801602594,2053.8264477865505
Kiva,383.0,283.0,null,0.4274386326513056,51019.32121357167
Klasse Ephemora,-509.0,86.0,null,0.3882326125768089,612.3333333333333
Klatooine,726.0,31.0,null,3.5133569723948934,813.9110285927674
Kleeva,646.0,-164.0,null,1.5001924774247357,43022.64215434791
Kli'aar,437.0,466.0,null,0.8283191100031411,4306.52999365623
Kloper,293.0,96.0,null,0.7406968199941287,276339.9847501461
Kluistar,150.0,125.0,null,0.5058126143111896,461.1340328370816
Knolstee,643.0,692.0,null,0.6234274758248776,1230.3333333333333
Knores,0.0,-704.0,null,0.33554483161363546,535.7722222222222
Koba,-195.572,-690.191,null,1.0047190361872687,1488.7873079028261
Kobaria,194.0,-278.0,null,0.5210773751282446,3718.5633375188545
Koda Station,-254.0,-818.0,null,0.47432516806796476,11332.017076902242
Kodai,610.0,314.0,null,0.4254095221386595,3939.384713555101
Koensayr,210.264,-241.315,null,0.7592410244099321,50443.65955526347
Koiogra,670.839,-616.968,null,0.9748128792015155,79433.9137191584
Kokash,-156.0,-62.0,null,0.2598552760113922,0.0
Kol Huro,287.0,593.0,null,0.582607780698091,6.5476190476190474
Kolanda Station,712.0,-490.0,null,0.30919334409613575,24018.288434974223
Komnor,750.0,181.0,null,0.5874003199459441,10138.921655734726
Kooriva,198.0,-449.0,null,0.39055553189123793,4249.933930445542
Kor Anjiliac,709.0,-176.0,null,0.4668608928545744,730.4050322374594
Kor Besadii,717.0,-43.0,null,0.7769346623728678,2196.0679163948334
Kor Desilijic,786.0,-141.0,null,0.544487164707136,7171.140541091284
Kor Gejalli,773.0,-113.0,null,0.9707512076278179,7455.047066440545
Kor Hestilic,709.0,-92.0,null,0.869111227751318,14922.10987504298
Kor Hunamma,725.0,-122.0,null,0.6923464624481996,6288.976992225579
Kor Jiramma,704.0,-131.0,null,1.0330391616145145,4149.610125652326
Kor Nasirii,727.0,-25.0,null,0.5343834393027356,5702.113754422399
Kor Nijiladii,774.0,-79.0,null,1.132263895522579,5816.16790711422
Kor Oktanivii,709.0,-172.0,null,0.6554185307354232,928.1973119187833
Kor Trinivii,721.0,-134.0,null,0.45078356899034683,253.99947109451045
Kor Usilic,713.0,-116.0,null,0.7682625975960959,4599.698998699835
Kor Utoradii,717.0,-164.0,null,0.5392830105535162,13707.39233664807
Kor Vosadii,760.0,-44.0,null,0.4275330966605097,329.79991645780984
Korbin,-141.0,-426.0,null,0.3031126749726901,10396.802592101849
Korda Six,388.0,136.0,null,1.3507488223469992,163047.06127968224
Korev VII,264.0,58.0,null,0.6352347412060867,2088.7453500165984
Korfo,106.703,8.252,null,0.7291446764214052,162125.49178058637
Korphir,522.61,367.495,null,0.817577349652013,37991.678655974785
Korriban,616.975,466.096,null,2.0979772340286154,130913.92036888008
Korriz,674.0,531.0,null,0.5987996783382684,0.6666666666666666
Korvaii,-8.0,264.0,null,0.15000000000000002,0.0
Kothlis,624.311,-458.658,null,0.8375343055973823,3418.649079115443
Kowak,725.0,-654.0,null,0.2320766859065098,3773.44056512519
Krann,388.0,-546.0,null,0.5300622113880299,38698.83513090624
Krant,664.0,-422.0,null,0.8375343055973823,3418.649079115443
Krayiss,618.0,524.0,null,0.40103485367234465,5124.226733500419
Kril'Dor,-231.0,212.0,null,0.443256945181498,317.6464646464646
Krinemonen,922.0,385.0,null,0.3050308961867837,0.0
Kriselist,-62.257,-697.859,null,1.0180722304438636,32340.762713761196
Kroctar,234.216,206.271,null,1.7819018940142024,43706.7209330105
Kromus,445.0,221.0,null,0.5633456071688887,191369.76257604014
Krylon,422.0,445.0,null,1.3123613432034935,6315.752935988473
Ktil,210.0,11.0,null,0.2723984408229661,88895.71473526653
Kuar,-91.0,-17.0,null,0.9169593715092689,3759.4999999999095
Kuat,168.0,-56.0,Neutral,1.7759805798880814,0.3333333333333333
Kubindi,871.0,49.0,null,0.6796171091733838,4391.067341482047
Kumru,-83.713,-820.434,null,0.9970093152179863,6247.119265404725
Kuna's Eye,-337.0,-609.0,null,1.8985404916191908,462.14761904761906
Kuna's Fist,-333.0,-634.0,null,1.948147348885692,11.951515151515151
Kuna's Horn,-325.0,-674.0,null,1.948147348885692,11.951515151515151
Kuna's Tail,-332.0,-661.0,null,0.5560706251838125,71.9030303030303
Kuna's Tooth,-329.0,-659.0,null,2.0449241328126226,4213.627853085613
Kushibah,443.0,435.0,null,0.5141145044573101,0.3333333333333333
Kwenn,611.0,-30.0,null,1.2828218300761882,13697.952374087334
Kwevron,-65.0,558.0,null,0.4023065867793721,12372.7797979798
Kwookrrr,523.734,4.949,null,0.6940137701346374,221260.61450576945
Laakteen Depot,61.0,-396.0,null,0.5180555167331481,8347.933333333152
Ladarra,453.565,414.227,null,1.6762201264854855,17387.57272892076
Laertos,105.0,-460.0,null,0.15000000000000002,0.0
Lafra,645.0,537.0,null,0.26446181789920337,11819.68774834475
Lah'mu,40.0,600.0,Neutral,0.36345469393064367,325.0711631921692
Lahag Erli,-143.0,-598.0,null,0.1904761828766213,127.16666666666667
Lahsbane,682.0,-540.0,null,0.3526983455011211,47232.58225273572
Lalmy'ash,325.0,72.0,null,0.35634532195352703,36431.24639135046
Lamaredd,744.0,-843.0,null,0.3072845620602233,2342.0840612002376
Langoona,768.0,-69.0,null,0.38874814154960746,717.1216989041262
Lankashiir,207.0,-129.0,null,0.43090539985453247,202372.68018719406
Lannik,610.374,-330.513,null,0.8881551148294659,360000.2916640322
Lansono,-1.0,-265.0,null,0.5606520636067722,13410.372093919737
Lant,792.0,166.0,null,2.3712614445203197,5044.001266280919
Lanteeb,-231.0,-735.0,null,0.7366373501702276,6772.050225831581
Lanthe,193.0,-680.0,null,0.8069407299400326,43815.47281767494
Lantillies,430.989,121.946,null,1.1374101646554533,162640.66258869684
Las Lagon,189.0,-321.0,null,0.9784810546150303,205093.09885275643
Lavisar,198.0,290.0,null,0.38286535324500864,43946.62042160536
Lazerian,293.0,-590.0,null,0.8163266602185687,3157.3336764062065
Lekua,865.0,187.0,null,0.4239553877718238,42032.157150036954
Lelmra,405.0,-429.0,null,0.2489687498840478,3477.5851685963808
Lemmi,345.0,60.0,null,0.47288762219010827,7523.382240858557
Lenico IV,60.0,313.0,null,0.23253461909711232,17405.008955925707
Lequabis,-269.0,-406.0,null,0.6037127664422406,3.833333333333333
Leria Kerlsil,125.312,-83.136,null,0.5994238559338169,9861.452277647251
Leritor,578.249,-533.945,null,0.977084105625927,218455.8345131827
Lettow,162.0,-103.0,null,0.9750001236118554,9823.704783605494
Levian,258.443,192.77,null,1.7954186245359298,129224.5453211265
Lexrul,567.0,-82.0,null,0.7682230746122225,196844.4763367442
Lialic,-42.0,-208.0,null,0.441435576004763,5276.951617624632
Lianna,704.624,371.071,null,1.9990891357766551,360513.09001101425
Linura,489.46200000000005,-546.016,null,0.9494678660319801,6465.086678300015
Lipsec,-245.0,-808.0,null,0.3420982970513169,10632.422638788474
Lirra,933.0,-242.0,null,2.4931570968505263,5129.651076089667
Listehol,504.0,542.0,null,1.9607067082136527,67.3468253968254
Little Capella,524.0,321.0,null,0.692064682509913,18612.348289960082
Little Kessel,863.457,-21.07,null,1.5955596503849985,1480.1010238794186
Little Talhovi,-10.0,-875.0,null,0.34944503835474017,1070.0650375939847
Livien,718.011,403.217,null,1.0600093205327124,71972.83899553164
Llanic,527.425,-695.681,null,0.9579893366080643,145714.83438187026
Llon Nebulae,-41.0,-549.0,null,0.15000000000000002,0.0
Lo'Uran,611.0,600.0,null,0.6003535477598997,83.41666666666667
Loedorvia,-51.0,-212.0,null,0.22633245618214545,894.071384568204
Lohopa,148.0,-564.0,null,0.2516419905589149,856.8549048789195
Lok,573.0,-739.0,null,0.4234977820974059,3524.534856610125
Lola Sayu,632.0,339.0,null,0.3428613294940557,3798.218046888432
Lolnar,138.394,-117.551,null,1.1737794279641545,14611.949384906491
Lonnaw,-40.0,387.0,null,0.5932689308374296,6947.84659496528
Loovria,32.0,-859.0,null,0.25224805877546974,54.06666666666666
Lorahns,442.0,-465.0,null,0.371153790634242,5702.260921147538
Loretto,176.838,-132.629,null,1.568401101221588,43718.43882094404
Lorrd,217.0,511.0,null,0.45583583685653495,1.0
Lorta,-196.0,-769.0,null,0.7196866840271521,5131.956340209499
Lothal,922.0,262.0,Light Side,0.6643891968797258,887.7666666666667
Lovola,351.0,89.0,null,0.6162531761390371,58294.82086680902
Low'n,560.0,195.0,null,1.8385178046811128,508.7408874562317
Lowick,930.0,41.0,null,0.8682575822407373,12137.0
Lucazec,597.0,380.0,null,0.7183120411217359,286199.4522273236
Lujo,82.0,-237.0,null,0.39387955151236903,131.89204832534628
Lur,630.0,596.0,null,0.4187620468053905,733.2499999999999
Lutrillia,-185.0,-833.0,null,0.4110735198778651,550.5786902934881
Lwhekk,-865.0,-652.0,null,0.23713964132893908,57.83928571428571
Lyran,790.95,-513.617,null,1.6667666133757566,69741.04781552932
Lythos,791.0,689.0,null,0.2108528877285363,6940.0
M'haeli,232.0,-556.0,null,1.2377665238482183,2667.6972722782275
M'Hanna,874.0,-181.0,null,0.3690877806498906,5694.126310172338
Ma'ar Shaddam,209.0,-1030.0,null,0.40825398545342034,593.272222222222
Maires,366.0,40.0,null,0.6667900556669952,17.633333333333333
Majoor,230.097,-542.504,null,1.528044528960451,322223.6416219011
Makeb,598.0,-309.0,null,1.6679254453875658,3938.6905041749783
Makem Te,799.0,415.0,null,8.246908792291373,154138.49625643415
Malachor,793.0,543.0,Dark Side,0.7472991220583561,270.48755070608786
Malador,46.0,-722.0,null,0.49814813343719466,20520.92109687137
Malagarr,963.0,140.0,null,0.15000000000000002,0.0
Malastare,208.329,-683.565,null,0.7480158272058163,295642.51697092515
Maldra,982.0,154.0,null,0.31282962395541164,39.471428571428575
Malestrom Nebula,-59.0,459.0,null,0.49994685464938676,7893.916666666473
Mall'ordian,612.0,635.0,null,0.3015803345254479,52.08333333333333
Malrev IV,405.0,334.0,null,0.7468479100368999,68198.0526045248
Maltha Obex,313.0,674.0,null,0.200032082766738,490.11666666666684
Mamendin,-34.0,95.0,null,0.6100210800935031,202303.2006378305
Manaan,390.0,-140.0,null,0.6184828631071378,28715.45885872312
Manda,682.126,-504.243,null,1.0987688736644428,49751.60269807249
Mandalore,363.452,272.211,Neutral,0.7873867712649761,9181.16014133331
Mandel,619.7046666666666,-407.832,null,1.0942928756558448,10416.318578745188
Manforgon,38.0,-767.0,null,0.5896973341081305,11967.279429179142
Mannova,553.0,484.0,null,0.706951670433617,700.3908649829644
Manpha,-86.0,-1028.0,null,0.4236972259893163,6782.033146591968
Manress,231.0,55.0,null,0.25911384866915815,4384.914631387502
Mantan,960.0,393.0,null,2.0516861517258937,13769.95
Mantessa,186.0,186.0,null,0.1904761828766213,738.5144682115271
Mantooine,117.0,491.0,null,0.24724376403183515,1034.517029408392
Manwess,272.0,56.0,null,0.4576941314800309,1173.8889397601881
Maridun,553.0,334.0,null,0.37756904617529713,90478.15742719178
Markbee's Star,42.0,439.0,null,0.7852331164581107,2193.2499999999995
Marmoth,-35.0,578.0,null,0.15000000000000002,0.0
Marquarra,-148.0,484.0,null,0.15000000000000002,0.0
Marrovia,452.0,430.0,null,1.4701630004051771,19833.53890085521
Maryo,722.0,580.0,null,0.286369118404222,9503.46887839526
Marzoon,-238.0,-683.0,null,0.43159540671632013,0.0
Masterra,574.0,-435.0,null,0.591738683251919,170938.0849539814
Mataou,-88.722,-861.646,null,3.3948445132067793,887.5059855707775
Matra,795.0,521.0,null,0.3925720238668384,126.53333333333333
Mattri,317.0,-28.0,null,0.6720477883215865,2567.102141136716
Mawan,149.0,-105.0,null,1.4928323135622823,39694.97579438377
Maya Kovel,-336.0,-612.0,null,1.2015858310991294,5529.764519961662
Mayvitch,62.0,130.0,null,0.5122228249608862,4635.583333333333
Meastrinnar,-47.0,194.0,null,0.7068792723126587,2223.019541359889
Mechis III,92.767,-466.284,null,2.489104566721693,174770.28809699183
Media,743.0,519.0,null,0.4506486503872763,17808.75339089016
Medth,160.0,-792.0,null,0.689325178230149,25692.51806768648
Mek va Uil,320.0,-393.0,null,0.9725453855586434,132203.95023573044
Melnea's World,681.0,-660.0,null,0.9386206648641591,0.0
Mendicat,-221.0,192.0,null,0.47760078607888407,5464.064237804679
Mephout,-326.0,-1042.0,null,0.45118516876266734,75.58333333333334
Merakai,-18.0,41.0,null,0.5152634575621535,249.89722222222218
Merren,359.563,-436.298,null,1.0208104273978478,11885.17930746551
Merson,395.0,-14.0,null,1.5855961142582589,11127.964050635219
Meryx Minor,360.0,-959.0,null,0.4072846428418804,4941.283957981015
Messert,575.0,-6.0,null,1.960600911704503,123293.3626197382
Metalorn,657.0,107.0,null,0.31770995065149593,4719.538417013708
Metellos,-78.0,88.0,null,8.068465928520181,100568.3979560525
Mev,-45.0,-861.0,null,0.47658800440679916,38050.111397393244
Mexeluine,-89.704,-835.802,null,1.6096066409250944,8907.248326973919
Mijos,-96.64,-834.897,null,1.3352945602988244,6525.535883050021
Mika,681.0,-773.0,null,1.1851291070083387,3173.240404992795
Milagro,360.199,-450.911,null,2.2118833522168337,150803.17009533136
Milarian,637.0,-689.0,null,1.4760271577754496,38231.52843853125
Millinar,391.0,7.0,null,0.3220872850824981,2940.688279118551
Milvayne,-1.0,115.0,null,1.2378799619192038,8764.550599422582
Mimban,311.0,-269.0,Neutral,2.0506826282118626,86051.87808485473
Minashee,-74.0,465.0,null,0.4497188783904021,1384.850000000018
Mindabaal,-164.0,-324.0,null,0.4144350484653033,114.66666666666664
Mindor,165.0,168.0,null,0.1904761828766213,851.243362193362
Minntooine,860.0,349.0,null,5.534627520916346,6687.086530001585
Mirial,528.0,567.0,null,1.1703185424049998,46.396825396825406
Miztoc,-64.0,-711.0,null,0.9430425873975534,25618.067350463807
Modus,334.0,21.0,null,0.4694106418654395,57872.32086680902
Mogoshyn,450.0,479.0,null,0.8599699454149979,1229.7293183940233
Mokk IX,274.0,-50.0,null,0.47203414998608706,8898.715902942198
Molavar,732.291,-558.309,null,1.6027031017620246,49735.41357335826
Moltok,80.0,488.0,null,0.6251383870084548,111793.73535220341
Momansi,372.0,-520.0,null,0.4157007255712916,16305.952598513508
Mon Calamari,907.208,330.121,null,4.976471634094839,31387.018779046044
Mon Gazza,516.146,-614.473,null,1.941078029930496,234010.58556382012
Monastery,541.0,-440.0,null,0.47778210424197187,170435.50081241623
Mondress,-140.0,264.0,null,0.4065030121648715,2091.0308282180454
Monhudle,-90.0,477.0,null,0.378104466054459,9124.66570771724
Monor,446.0,-594.0,null,1.3053270663870082,154232.73720051264
Montitia,-169.0,-581.0,null,0.1904761828766213,7.0
Moonus,620.816,-404.655,null,1.9764122289404382,188875.9847784189
Moorja,75.753,-515.478,null,1.146202715495264,115164.88351304265
Moralan,867.0,-41.0,null,0.7465677567927091,0.0
Mordagon,441.0,-240.0,null,0.7832624988444573,33915.68060916723
Morellia,735.0,636.0,null,0.181875,41.569047619047616
Morishim,-77.0,458.0,null,0.5479026119053574,983.15
Mortis,-20.0,787.0,Neutral,0.2093023097089524,46.70429103060682
Mossak,688.0,349.0,null,1.0827892135049213,7194.742648675501
Motexx,176.0,-324.0,null,3.133445492912815,4894.507931412297
Mrlsst,26.0,-332.0,null,0.5096559607570532,48962.627346327725
Msst,496.0,226.0,null,0.48984184925796487,50470.47787539123
Mugaar,-81.511,-809.884,null,1.9593763997632572,1485.3374279087193
Mulatan,732.0,-27.0,null,0.6586744565107601,1711.7474973002336
Mullan,863.0,398.0,null,1.1375218958636069,2063.546110037504
Munto Codru,895.225,364.89,null,0.680928407237,68512.96721933126
Murgo,-236.0,278.0,null,0.3242918843109642,3602.4414474602927
Murk,-327.0,-637.0,null,1.9218543468971705,656.1666666666714
Murkhana,742.0,364.0,null,0.6256678179539826,4233.28957422417
Mussubir,5.0,-738.0,null,0.7144849033673485,17572.08428032503
Mustafar,17.856,-984.675,Dark Side,1.7982342443414159,114.0
Muunilinst,-82.0,504.0,Neutral,0.3926857885471931,62.75
Muzara,-83.0,178.0,null,0.20614911743540237,101.4803157626687
Mygeeto,-71.0,401.0,Neutral,0.3786612476016242,2476.3662698413036
Myomar,-174.0,242.0,null,0.5083005791735147,18.8
Myrkr,256.0,228.0,null,0.8163192504992072,8272.194741686475
Mytaranor,477.864,-10.101,null,1.0702105074644175,104750.18198478717
Mytus,728.0,632.0,null,0.15000000000000002,0.0
N'Zoth,-23.0,-54.0,null,0.6252427830068613,230.1449217449217
Naalol,57.0,-772.0,null,0.15000000000000002,0.0
Naboo,334.442,-707.231,Light Side,1.5946741535852562,2280.2400220410937
Nadiem,969.0,-168.0,null,0.40739826823087066,1739.0
Najarka,-194.0,-954.0,null,0.22990048548171407,151.66962817983296
Najiba,676.0,-791.0,null,1.7423977163300801,8619.950790245228
Nal Hutta & Nar Shaddaa,707.0,-293.0,null,1.328126324564015,50672.45458004886
Nam Chorios,663.0,371.0,null,1.2873311519054862,1106.7892965698504
Nam'ta,39.0,497.0,null,0.5504236461451562,549.2164422235159
Namadii,-245.0,392.0,null,0.42592637570031416,21339.810144688276
Nantama,36.0,-734.0,null,0.48570951664631323,2324.3044046596683
Nanth'ri,528.0,-221.0,null,1.4067871752247854,485693.7433881551
Nantuker,325.0,31.0,null,0.524720803428082,6939.0
Naos,732.0,-870.0,null,0.5252467223887577,3504.4166666666665
Naporar,-500.0,149.0,null,0.3047347527113998,560.3333333333333
Nar Bo Sholla,661.0,0.0,null,2.3269793387448456,47140.00428269925
Nar Chunna,775.0,-94.0,null,0.4034462713716283,13632.853903221812
Nar Haaska,865.0,-171.0,null,0.5112642321248393,270.2148619212278
Nar Kaaga,754.0,-336.0,null,0.41351943271270264,63464.20090352733
Nar Kreeta,709.26,-35.558,null,1.016834585221116,103707.67170545924
Nara,119.0,61.0,null,1.5848223791710172,115814.05185737694
Nars,81.0,-720.0,null,0.65856533606751,18792.888231614717
Natalon,-96.939,-627.638,null,0.4439782969172747,92147.18536664393
Nathema,797.0,530.0,null,0.8574010727701576,2907.1958730382107
Nazzri,430.0,38.0,null,0.901778617845003,44496.88406493884
Near Indosa,496.0,347.0,null,1.7008150200806615,55803.16754231223
Near Pando,724.0,-449.0,null,0.5634884936316983,60452.3990824621
Nedij,597.0,-973.0,null,0.23093409763367662,0.0
Needan,-227.0,-1072.0,null,0.38488584063011066,124.34117647058824
Neelanon,20.0,-757.0,null,0.8196021218623342,18556.12515706433
Neelgaimon,507.0,622.0,null,0.32742871031913084,3823.8710816780817
Neimoidia,157.0,-16.0,null,1.8787093654753653,6749.333333333333
Nelvaan,514.0,-669.0,null,0.8648298787411858,1300.584165312016
Nentan,-22.0,247.0,null,0.3314375649135559,8805.353151012281
Nepoy,82.0,-738.0,null,0.35839261042920917,12728.81381287352
Neshtab,-40.0,169.0,null,0.5887325752234023,62.90476712829654
Nessem,112.81,186.193,null,8.234553560871266,22440.150249326136
New Alderaan,850.0,320.0,null,0.2093023097089524,1658.9999999999998
New Apsolon,445.0,-85.0,null,0.21510940877626594,104459.15053337396
New Ator,614.0,-632.0,null,0.7131989533115014,12055.384726186232
New Bakstre,-41.0,410.0,null,0.673590327088951,1170.5028728495442
New Balosar,-32.0,-614.0,null,4.254194772756335,121188.41673827621
New Cov,404.328,-495.984,null,1.3238116848154402,124899.49431800509
New Cylimba,22.0,-746.0,null,0.22924335184372602,0.0
New Heurkea,951.0,370.0,null,0.9584927865320451,12051.183333333334
New Holstice,649.0,242.0,null,0.2972834767237932,547.4929171218209
Nexus Ortai,547.912,-454.37,null,0.7671982661142739,236978.35466877426
Nez Peron,309.0,403.0,null,1.1130892076613215,12918.835097606798
Nfolgai,697.0,517.0,null,0.4660349814389783,4700.4600668337525
Nicht Ka,643.0,469.0,null,4.590820309870421,22877.74253246753
Nierport,64.529,115.569,null,4.487809442117968,242712.49275026502
Nigel,218.0,-659.0,null,1.7837671209609671,5835.063494880127
Nim Drovis,651.0,251.0,null,1.0672318930343023,2030.1864923190506
Nimat,879.0,144.0,null,0.3730458451021779,23551.740644048477
Nimban,723.207,-33.631,null,1.3888535346602735,218639.0341216734
Nimia,788.0,31.0,null,2.236863777413914,2.6666666666666665
Ninn,631.0,690.0,null,0.21408396424954826,12.0
Ninzan,412.58733333333333,-723.1139999999999,null,0.7888963010214308,891.9983160063514
Nirauan,-265.0,429.0,null,0.181875,290.4311246786105
Nivek,337.0,-465.0,null,0.2787791392180272,0.25
Nixor,514.0,-287.0,null,0.9847956192027659,469778.89037455927
Nkllon,30.0,-621.0,null,0.33358425440911393,9221.173161499417
Noe'ha'on,-82.803,-623.032,null,0.5693757958487055,20149.749377116044
Nooli,522.0,-369.0,null,0.9444412053427981,79961.64842933307
Noonar,154.0,383.0,null,0.4531495111841523,1491.710358477295
Noquivzor,-51.0,50.0,null,0.3225739918891374,27.816666666666666
Norah,63.0,-433.0,null,1.1608897093033776,2970.3484861739066
Noris,-599.0,146.0,null,0.7458244232755028,0.0
Norkronia,-57.0,-69.0,null,0.30598980874779125,5.999999999999999
Norval,868.0,74.0,null,0.6183374077416316,1139.0294499618026
Nothoiin,-75.222,-843.09,null,0.7885648663748313,45768.60497568545
Nouane,238.0,130.0,null,2.4333541517848154,13212.885632230844
Novi,389.0,25.0,null,0.5340586009781636,2164.2588721220086
Nubia,160.0,-138.0,null,1.3126951794745132,2865.8991903206947
Nuralee,241.0,-620.0,null,1.2089712786315798,5023.468817349862
Nuswatta,770.0,394.0,null,0.7838293005983238,8825.62365034282
Nuvar,276.0,-715.0,null,1.4003022947048436,16370.809241009616
Nyny,896.0,289.0,null,0.34844576903583185,543.402380952381
Obana,657.0,-623.0,null,1.5129778097933122,19326.48849413743
Obredaan,-92.0,341.0,null,0.5362597905366074,1157.999999999992
Obroa-skai,291.64,175.016,null,1.1097884953458332,65558.87102185424
Ocsin,754.0,665.0,null,0.42685086569788994,868.5
Odacer-Faustin,550.0,498.0,null,0.32256267516398063,1630.997358951901
Odik,-13.0,-131.0,null,0.1904761828766213,19.666666666666664
Ogem,68.0,-762.0,null,0.6462491395290407,18975.20172622709
OHS1782-03,896.0,258.0,null,0.43116700797801033,11481.907142857144
OHS2132-04,833.0,293.0,null,0.2093023097089524,8.0
OHS3842-03,863.0,236.0,null,0.38478925152426946,601.7357142857144
OHS4140-02,893.0,226.0,null,0.41588012303336236,3.833333333333333
Ojom,167.0,-168.0,null,0.7003714121185312,1914.3610320093924
Old Mankoo,257.0,-754.0,null,0.7380823841489401,11877.72616385376
Omar,-90.0,-398.0,null,0.30700600039168935,487.61995578371466
Omonoth,159.0,139.0,null,0.405429643215332,3474.328633537672
Ompersan,-52.0,483.0,null,0.5805188621177136,843.75
Omwat,227.72,-803.394,null,1.0414046833975024,88277.2537130366
Onderon / Dxun,370.6153333333333,17.40533333333333,null,0.2200913766970658,6417.380839584292
Ool,-699.0,129.0,null,1.235988101716367,1684.0
Ooo-temiuk,651.848,-667.27,null,1.113593307939941,11448.201067373946
Oovo,722.0,131.0,null,0.3683871799128153,52842.0053234818
Ophideraan,-51.0,-356.0,null,0.5069758459878839,10891.562096574062
Opiteihr,196.0,-628.0,null,1.8121702959057016,54533.40282079726
Orax,48.0,-1041.0,null,1.2815808974763294,3519.2111111111117
Ord Antalaha,14.0,139.0,null,2.169027876025778,2564.5
Ord Biniir,110.0,438.0,null,0.4465958222065787,53019.50655101132
Ord Canfre,-30.0,454.0,null,0.35939341242279244,4240.96180630515
